date,UTLA,confirm,type,GSS_CD
16/03/2020,Oxfordshire,23,UTLA,E10000025
16/03/2020,Peterborough,1,UTLA,E06000031
16/03/2020,Plymouth,2,UTLA,E06000026
16/03/2020,Portsmouth,1,UTLA,E06000044
16/03/2020,Reading,3,UTLA,E06000038
16/03/2020,Redbridge,2,UTLA,E09000026
16/03/2020,Redcar and Cleveland,0,UTLA,E06000003
16/03/2020,Richmond upon Thames,2,UTLA,E09000027
16/03/2020,Rochdale,4,UTLA,E08000005
16/03/2020,Rotherham,2,UTLA,E08000018
16/03/2020,Rutland,0,UTLA,E06000017
16/03/2020,Salford,1,UTLA,E08000006
16/03/2020,Sandwell,4,UTLA,E08000028
16/03/2020,Sefton,1,UTLA,E08000014
16/03/2020,Sheffield,15,UTLA,E08000019
16/03/2020,Shropshire,2,UTLA,E06000051
16/03/2020,Slough,2,UTLA,E06000039
16/03/2020,Solihull,1,UTLA,E08000029
16/03/2020,Somerset,3,UTLA,E10000027
16/03/2020,South Gloucestershire,5,UTLA,E06000025
16/03/2020,South Tyneside,0,UTLA,E08000023
16/03/2020,Southampton,1,UTLA,E06000045
16/03/2020,Southend-on-Sea,3,UTLA,E06000033
16/03/2020,Southwark,33,UTLA,E09000028
16/03/2020,St. Helens,1,UTLA,E08000013
16/03/2020,Staffordshire,7,UTLA,E10000028
16/03/2020,Stockport,3,UTLA,E08000007
16/03/2020,Stockton-on-Tees,2,UTLA,E06000004
16/03/2020,Stoke-on-Trent,0,UTLA,E06000021
16/03/2020,Suffolk,3,UTLA,E10000029
16/03/2020,Sunderland,1,UTLA,E08000024
16/03/2020,Surrey,25,UTLA,E10000030
16/03/2020,Sutton,11,UTLA,E09000029
16/03/2020,Swindon,2,UTLA,E06000030
16/03/2020,Tameside,3,UTLA,E08000008
16/03/2020,Telford and Wrekin,0,UTLA,E06000020
16/03/2020,Thurrock,1,UTLA,E06000034
16/03/2020,Torbay,7,UTLA,E06000027
16/03/2020,Tower Hamlets,12,UTLA,E09000030
16/03/2020,Trafford,7,UTLA,E08000009
16/03/2020,Wakefield,3,UTLA,E08000036
16/03/2020,Walsall,11,UTLA,E08000030
16/03/2020,Waltham Forest,4,UTLA,E09000031
16/03/2020,Wandsworth,20,UTLA,E09000032
16/03/2020,Warrington,1,UTLA,E06000007
16/03/2020,Warwickshire,4,UTLA,E10000031
16/03/2020,West Berkshire,3,UTLA,E06000037
16/03/2020,West Sussex,5,UTLA,E10000032
16/03/2020,Westminster,37,UTLA,E09000033
16/03/2020,Wigan,3,UTLA,E08000010
16/03/2020,Wiltshire,7,UTLA,E06000054
16/03/2020,Windsor and Maidenhead,6,UTLA,E06000040
16/03/2020,Wirral,5,UTLA,E08000015
16/03/2020,Wokingham,6,UTLA,E06000041
16/03/2020,Wolverhampton,11,UTLA,E08000031
16/03/2020,Worcestershire,3,UTLA,E10000034
16/03/2020,York,4,UTLA,E06000014
16/03/2020,East of England,81,NHS_region,E40000007
16/03/2020,London,480,NHS_region,E40000003
16/03/2020,Midlands,129,NHS_region,E40000008
16/03/2020,North East and Yorkshire,86,NHS_region,E40000009
16/03/2020,North West,83,NHS_region,E40000010
16/03/2020,South East,173,NHS_region,E40000005
16/03/2020,South West,77,NHS_region,E40000006
16/03/2020,England,1196,Country,E92
16/03/2020,Scotland,171,Country,S92
16/03/2020,Wales,124,Country,W92
16/03/2020,Northern Ireland,52,Country,N92
16/03/2020,Ayrshire and Arran,7,NHS_region,S08000015
16/03/2020,Borders,7,NHS_region,S08000016
16/03/2020,Dumfries and Gallow,1,NHS_region,S08000017
16/03/2020,Fife,7,NHS_region,S08000018
16/03/2020,Forth Valley,10,NHS_region,S08000019
16/03/2020,Grampian,12,NHS_region,S08000020
16/03/2020,Greater Glasgow and Clyde,44,NHS_region,S08000021
16/03/2020,Highlands,2,NHS_region,S08000022
16/03/2020,Lanarkshire,20,NHS_region,S08000023
16/03/2020,Lothian,29,NHS_region,S08000024
16/03/2020,Shetland,15,NHS_region,S08000026
16/03/2020,Tayside,17,NHS_region,S08000027
17/03/2020,Barking and Dagenham,9,UTLA,E09000002
17/03/2020,Barnet,24,UTLA,E09000003
17/03/2020,Barnsley,2,UTLA,E08000016
17/03/2020,Bath and North East Somerset,3,UTLA,E06000022
17/03/2020,Bedford,1,UTLA,E06000055
17/03/2020,Bexley,14,UTLA,E09000004
17/03/2020,Birmingham,20,UTLA,E08000025
17/03/2020,Blackburn with Darwen,1,UTLA,E06000008
17/03/2020,Blackpool,3,UTLA,E06000009
17/03/2020,Bolton,5,UTLA,E08000001
17/03/2020,"Bournemouth, Christchurch and Poole",6,UTLA,E06000058
17/03/2020,Bracknell Forest,3,UTLA,E06000036
17/03/2020,Bradford,7,UTLA,E08000032
17/03/2020,Brent,24,UTLA,E09000005
17/03/2020,Brighton and Hove,9,UTLA,E06000043
17/03/2020,"Bristol, City of",8,UTLA,E06000023
17/03/2020,Bromley,23,UTLA,E09000006
17/03/2020,Buckinghamshire,23,UTLA,E10000002
17/03/2020,Bury,7,UTLA,E08000002
17/03/2020,Calderdale,3,UTLA,E08000033
17/03/2020,Cambridgeshire,12,UTLA,E10000003
17/03/2020,Camden,20,UTLA,E09000007
17/03/2020,Central Bedfordshire,6,UTLA,E06000056
17/03/2020,Cheshire East,7,UTLA,E06000049
17/03/2020,Cheshire West and Chester,5,UTLA,E06000050
17/03/2020,Cornwall and Isles of Scilly,10,UTLA,E06000052
17/03/2020,County Durham,1,UTLA,E06000047
17/03/2020,Coventry,3,UTLA,E08000026
17/03/2020,Croydon,6,UTLA,E09000008
17/03/2020,Cumbria,22,UTLA,E10000006
17/03/2020,Darlington,1,UTLA,E06000005
17/03/2020,Derby,0,UTLA,E06000015
17/03/2020,Derbyshire,5,UTLA,E10000007
17/03/2020,Devon,24,UTLA,E10000008
17/03/2020,Doncaster,0,UTLA,E08000017
17/03/2020,Dorset,2,UTLA,E06000059
17/03/2020,Dudley,9,UTLA,E08000027
17/03/2020,Ealing,21,UTLA,E09000009
17/03/2020,East Riding of Yorkshire,9,UTLA,E06000011
17/03/2020,East Sussex,7,UTLA,E10000011
17/03/2020,Enfield,10,UTLA,E09000010
17/03/2020,Essex,21,UTLA,E10000012
17/03/2020,Gateshead,0,UTLA,E08000037
17/03/2020,Gloucestershire,11,UTLA,E10000013
17/03/2020,Greenwich,19,UTLA,E09000011
17/03/2020,Hackney and City of London,22,UTLA,E09000012
17/03/2020,Halton,3,UTLA,E06000006
17/03/2020,Hammersmith and Fulham,23,UTLA,E09000013
17/03/2020,Hampshire,69,UTLA,E10000014
17/03/2020,Haringey,17,UTLA,E09000014
17/03/2020,Harrow,15,UTLA,E09000015
17/03/2020,Hartlepool,0,UTLA,E06000001
17/03/2020,Havering,7,UTLA,E09000016
17/03/2020,"Herefordshire, County of",1,UTLA,E06000019
17/03/2020,Hertfordshire,36,UTLA,E10000015
17/03/2020,Hillingdon,16,UTLA,E09000017
17/03/2020,Hounslow,15,UTLA,E09000018
17/03/2020,Isle of Wight,2,UTLA,E06000046
17/03/2020,Islington,11,UTLA,E09000019
17/03/2020,Kensington and Chelsea,49,UTLA,E09000020
17/03/2020,Kent,18,UTLA,E10000016
17/03/2020,"Kingston upon Hull, City of",1,UTLA,E06000010
17/03/2020,Kingston upon Thames,1,UTLA,E09000021
17/03/2020,Kirklees,2,UTLA,E08000034
17/03/2020,Knowsley,1,UTLA,E08000011
17/03/2020,Lambeth,43,UTLA,E09000022
17/03/2020,Lancashire,15,UTLA,E10000017
17/03/2020,Leeds,11,UTLA,E08000035
17/03/2020,Leicester,0,UTLA,E06000016
17/03/2020,Leicestershire,7,UTLA,E10000018
17/03/2020,Lewisham,18,UTLA,E09000023
17/03/2020,Lincolnshire,4,UTLA,E10000019
17/03/2020,Liverpool,11,UTLA,E08000012
17/03/2020,Luton,3,UTLA,E06000032
17/03/2020,Manchester,14,UTLA,E08000003
17/03/2020,Medway,4,UTLA,E06000035
17/03/2020,Merton,13,UTLA,E09000024
17/03/2020,Middlesbrough,0,UTLA,E06000002
17/03/2020,Milton Keynes,3,UTLA,E06000042
17/03/2020,Newcastle upon Tyne,5,UTLA,E08000021
17/03/2020,Newham,17,UTLA,E09000025
17/03/2020,Norfolk,3,UTLA,E10000020
17/03/2020,North East Lincolnshire,0,UTLA,E06000012
17/03/2020,North Lincolnshire,1,UTLA,E06000013
17/03/2020,North Somerset,3,UTLA,E06000024
17/03/2020,North Tyneside,3,UTLA,E08000022
17/03/2020,North Yorkshire,8,UTLA,E10000023
17/03/2020,Northamptonshire,12,UTLA,E10000021
17/03/2020,Northumberland,0,UTLA,E06000057
17/03/2020,Nottingham,12,UTLA,E06000018
17/03/2020,Nottinghamshire,13,UTLA,E10000024
17/03/2020,Oldham,10,UTLA,E08000004
17/03/2020,Oxfordshire,25,UTLA,E10000025
17/03/2020,Peterborough,0,UTLA,E06000031
17/03/2020,Plymouth,2,UTLA,E06000026
17/03/2020,Portsmouth,3,UTLA,E06000044
17/03/2020,Reading,3,UTLA,E06000038
17/03/2020,Redbridge,4,UTLA,E09000026
17/03/2020,Redcar and Cleveland,1,UTLA,E06000003
17/03/2020,Richmond upon Thames,3,UTLA,E09000027
17/03/2020,Rochdale,4,UTLA,E08000005
17/03/2020,Rotherham,1,UTLA,E08000018
17/03/2020,Rutland,0,UTLA,E06000017
17/03/2020,Salford,4,UTLA,E08000006
17/03/2020,Sandwell,6,UTLA,E08000028
17/03/2020,Sefton,3,UTLA,E08000014
17/03/2020,Sheffield,1,UTLA,E08000019
17/03/2020,Shropshire,2,UTLA,E06000051
17/03/2020,Slough,12,UTLA,E06000039
17/03/2020,Solihull,1,UTLA,E08000029
17/03/2020,Somerset,5,UTLA,E10000027
17/03/2020,South Gloucestershire,6,UTLA,E06000025
17/03/2020,South Tyneside,0,UTLA,E08000023
17/03/2020,Southampton,3,UTLA,E06000045
17/03/2020,Southend-on-Sea,4,UTLA,E06000033
17/03/2020,Southwark,58,UTLA,E09000028
17/03/2020,St. Helens,2,UTLA,E08000013
17/03/2020,Staffordshire,10,UTLA,E10000028
17/03/2020,Stockport,10,UTLA,E08000007
17/03/2020,Stockton-on-Tees,3,UTLA,E06000004
17/03/2020,Stoke-on-Trent,0,UTLA,E06000021
17/03/2020,Suffolk,3,UTLA,E10000029
17/03/2020,Sunderland,1,UTLA,E08000024
17/03/2020,Surrey,30,UTLA,E10000030
17/03/2020,Sutton,10,UTLA,E09000029
17/03/2020,Swindon,2,UTLA,E06000030
17/03/2020,Tameside,10,UTLA,E08000008
17/03/2020,Telford and Wrekin,0,UTLA,E06000020
17/03/2020,Thurrock,1,UTLA,E06000034
17/03/2020,Torbay,6,UTLA,E06000027
17/03/2020,Tower Hamlets,23,UTLA,E09000030
17/03/2020,Trafford,12,UTLA,E08000009
17/03/2020,Wakefield,4,UTLA,E08000036
17/03/2020,Walsall,13,UTLA,E08000030
17/03/2020,Waltham Forest,7,UTLA,E09000031
17/03/2020,Wandsworth,21,UTLA,E09000032
17/03/2020,Warrington,3,UTLA,E06000007
17/03/2020,Warwickshire,4,UTLA,E10000031
17/03/2020,West Berkshire,3,UTLA,E06000037
17/03/2020,West Sussex,10,UTLA,E10000032
17/03/2020,Westminster,58,UTLA,E09000033
17/03/2020,Wigan,4,UTLA,E08000010
17/03/2020,Wiltshire,7,UTLA,E06000054
17/03/2020,Windsor and Maidenhead,9,UTLA,E06000040
17/03/2020,Wirral,6,UTLA,E08000015
17/03/2020,Wokingham,8,UTLA,E06000041
17/03/2020,Wolverhampton,18,UTLA,E08000031
17/03/2020,Worcestershire,1,UTLA,E10000034
17/03/2020,York,3,UTLA,E06000014
17/03/2020,East of England,93,NHS_region,E40000007
17/03/2020,London,621,NHS_region,E40000003
17/03/2020,Midlands,140,NHS_region,E40000008
17/03/2020,North East and Yorkshire,74,NHS_region,E40000009
17/03/2020,North West,157,NHS_region,E40000010
17/03/2020,South East,241,NHS_region,E40000005
17/03/2020,South West,95,NHS_region,E40000006
17/03/2020,England,1557,Country,E92
17/03/2020,Scotland,195,Country,S92
17/03/2020,Wales,136,Country,W92
17/03/2020,Northern Ireland,62,Country,N92
17/03/2020,Ayrshire and Arran,6,NHS_region,S08000015
17/03/2020,Borders,7,NHS_region,S08000016
17/03/2020,Dumfries and Gallow,1,NHS_region,S08000017
17/03/2020,Fife,7,NHS_region,S08000018
17/03/2020,Forth Valley,12,NHS_region,S08000019
17/03/2020,Grampian,26,NHS_region,S08000020
17/03/2020,Greater Glasgow and Clyde,49,NHS_region,S08000021
17/03/2020,Highlands,5,NHS_region,S08000022
17/03/2020,Lanarkshire,21,NHS_region,S08000023
17/03/2020,Lothian,30,NHS_region,S08000024
17/03/2020,Shetland,11,NHS_region,S08000026
17/03/2020,Tayside,20,NHS_region,S08000027
18/03/2020,Barking and Dagenham,14,UTLA,E09000002
18/03/2020,Barnet,27,UTLA,E09000003
18/03/2020,Barnsley,6,UTLA,E08000016
18/03/2020,Bath and North East Somerset,3,UTLA,E06000022
18/03/2020,Bedford,1,UTLA,E06000055
18/03/2020,Bexley,17,UTLA,E09000004
18/03/2020,Birmingham,25,UTLA,E08000025
18/03/2020,Blackburn with Darwen,1,UTLA,E06000008
18/03/2020,Blackpool,4,UTLA,E06000009
18/03/2020,Bolton,7,UTLA,E08000001
18/03/2020,"Bournemouth, Christchurch and Poole",7,UTLA,E06000058
18/03/2020,Bracknell Forest,3,UTLA,E06000036
18/03/2020,Bradford,8,UTLA,E08000032
18/03/2020,Brent,45,UTLA,E09000005
18/03/2020,Brighton and Hove,11,UTLA,E06000043
18/03/2020,"Bristol, City of",12,UTLA,E06000023
18/03/2020,Bromley,32,UTLA,E09000006
18/03/2020,Buckinghamshire,27,UTLA,E10000002
18/03/2020,Bury,7,UTLA,E08000002
18/03/2020,Calderdale,3,UTLA,E08000033
18/03/2020,Cambridgeshire,14,UTLA,E10000003
18/03/2020,Camden,30,UTLA,E09000007
18/03/2020,Central Bedfordshire,6,UTLA,E06000056
18/03/2020,Cheshire East,8,UTLA,E06000049
18/03/2020,Cheshire West and Chester,5,UTLA,E06000050
18/03/2020,Cornwall and Isles of Scilly,10,UTLA,E06000052
18/03/2020,County Durham,3,UTLA,E06000047
18/03/2020,Coventry,4,UTLA,E08000026
18/03/2020,Croydon,32,UTLA,E09000008
18/03/2020,Cumbria,34,UTLA,E10000006
18/03/2020,Darlington,2,UTLA,E06000005
18/03/2020,Derby,11,UTLA,E06000015
18/03/2020,Derbyshire,27,UTLA,E10000007
18/03/2020,Devon,25,UTLA,E10000008
18/03/2020,Doncaster,3,UTLA,E08000017
18/03/2020,Dorset,5,UTLA,E06000059
18/03/2020,Dudley,10,UTLA,E08000027
18/03/2020,Ealing,42,UTLA,E09000009
18/03/2020,East Riding of Yorkshire,10,UTLA,E06000011
18/03/2020,East Sussex,8,UTLA,E10000011
18/03/2020,Enfield,27,UTLA,E09000010
18/03/2020,Essex,27,UTLA,E10000012
18/03/2020,Gateshead,1,UTLA,E08000037
18/03/2020,Gloucestershire,12,UTLA,E10000013
18/03/2020,Greenwich,19,UTLA,E09000011
18/03/2020,Hackney and City of London,29,UTLA,E09000012
18/03/2020,Halton,4,UTLA,E06000006
18/03/2020,Hammersmith and Fulham,25,UTLA,E09000013
18/03/2020,Hampshire,77,UTLA,E10000014
18/03/2020,Haringey,29,UTLA,E09000014
18/03/2020,Harrow,40,UTLA,E09000015
18/03/2020,Hartlepool,1,UTLA,E06000001
18/03/2020,Havering,7,UTLA,E09000016
18/03/2020,"Herefordshire, County of",3,UTLA,E06000019
18/03/2020,Hertfordshire,50,UTLA,E10000015
18/03/2020,Hillingdon,21,UTLA,E09000017
18/03/2020,Hounslow,24,UTLA,E09000018
18/03/2020,Isle of Wight,2,UTLA,E06000046
18/03/2020,Islington,29,UTLA,E09000019
18/03/2020,Kensington and Chelsea,55,UTLA,E09000020
18/03/2020,Kent,21,UTLA,E10000016
18/03/2020,"Kingston upon Hull, City of",1,UTLA,E06000010
18/03/2020,Kingston upon Thames,7,UTLA,E09000021
18/03/2020,Kirklees,2,UTLA,E08000034
18/03/2020,Knowsley,1,UTLA,E08000011
18/03/2020,Lambeth,61,UTLA,E09000022
18/03/2020,Lancashire,15,UTLA,E10000017
18/03/2020,Leeds,12,UTLA,E08000035
18/03/2020,Leicester,3,UTLA,E06000016
18/03/2020,Leicestershire,14,UTLA,E10000018
18/03/2020,Lewisham,22,UTLA,E09000023
18/03/2020,Lincolnshire,7,UTLA,E10000019
18/03/2020,Liverpool,12,UTLA,E08000012
18/03/2020,Luton,3,UTLA,E06000032
18/03/2020,Manchester,18,UTLA,E08000003
18/03/2020,Medway,4,UTLA,E06000035
18/03/2020,Merton,34,UTLA,E09000024
18/03/2020,Middlesbrough,0,UTLA,E06000002
18/03/2020,Milton Keynes,4,UTLA,E06000042
18/03/2020,Newcastle upon Tyne,13,UTLA,E08000021
18/03/2020,Newham,23,UTLA,E09000025
18/03/2020,Norfolk,4,UTLA,E10000020
18/03/2020,North East Lincolnshire,0,UTLA,E06000012
18/03/2020,North Lincolnshire,1,UTLA,E06000013
18/03/2020,North Somerset,4,UTLA,E06000024
18/03/2020,North Tyneside,7,UTLA,E08000022
18/03/2020,North Yorkshire,11,UTLA,E10000023
18/03/2020,Northamptonshire,15,UTLA,E10000021
18/03/2020,Northumberland,4,UTLA,E06000057
18/03/2020,Nottingham,14,UTLA,E06000018
18/03/2020,Nottinghamshire,28,UTLA,E10000024
18/03/2020,Oldham,12,UTLA,E08000004
18/03/2020,Oxfordshire,34,UTLA,E10000025
18/03/2020,Peterborough,2,UTLA,E06000031
18/03/2020,Plymouth,5,UTLA,E06000026
18/03/2020,Portsmouth,4,UTLA,E06000044
18/03/2020,Reading,5,UTLA,E06000038
18/03/2020,Redbridge,7,UTLA,E09000026
18/03/2020,Redcar and Cleveland,1,UTLA,E06000003
18/03/2020,Richmond upon Thames,7,UTLA,E09000027
18/03/2020,Rochdale,6,UTLA,E08000005
18/03/2020,Rotherham,4,UTLA,E08000018
18/03/2020,Rutland,0,UTLA,E06000017
18/03/2020,Salford,4,UTLA,E08000006
18/03/2020,Sandwell,6,UTLA,E08000028
18/03/2020,Sefton,4,UTLA,E08000014
18/03/2020,Sheffield,36,UTLA,E08000019
18/03/2020,Shropshire,3,UTLA,E06000051
18/03/2020,Slough,13,UTLA,E06000039
18/03/2020,Solihull,1,UTLA,E08000029
18/03/2020,Somerset,7,UTLA,E10000027
18/03/2020,South Gloucestershire,9,UTLA,E06000025
18/03/2020,South Tyneside,2,UTLA,E08000023
18/03/2020,Southampton,4,UTLA,E06000045
18/03/2020,Southend-on-Sea,5,UTLA,E06000033
18/03/2020,Southwark,70,UTLA,E09000028
18/03/2020,St. Helens,2,UTLA,E08000013
18/03/2020,Staffordshire,14,UTLA,E10000028
18/03/2020,Stockport,10,UTLA,E08000007
18/03/2020,Stockton-on-Tees,6,UTLA,E06000004
18/03/2020,Stoke-on-Trent,1,UTLA,E06000021
18/03/2020,Suffolk,10,UTLA,E10000029
18/03/2020,Sunderland,3,UTLA,E08000024
18/03/2020,Surrey,39,UTLA,E10000030
18/03/2020,Sutton,12,UTLA,E09000029
18/03/2020,Swindon,3,UTLA,E06000030
18/03/2020,Tameside,12,UTLA,E08000008
18/03/2020,Telford and Wrekin,0,UTLA,E06000020
18/03/2020,Thurrock,2,UTLA,E06000034
18/03/2020,Torbay,6,UTLA,E06000027
18/03/2020,Tower Hamlets,25,UTLA,E09000030
18/03/2020,Trafford,14,UTLA,E08000009
18/03/2020,Wakefield,5,UTLA,E08000036
18/03/2020,Walsall,14,UTLA,E08000030
18/03/2020,Waltham Forest,14,UTLA,E09000031
18/03/2020,Wandsworth,59,UTLA,E09000032
18/03/2020,Warrington,4,UTLA,E06000007
18/03/2020,Warwickshire,10,UTLA,E10000031
18/03/2020,West Berkshire,3,UTLA,E06000037
18/03/2020,West Sussex,10,UTLA,E10000032
18/03/2020,Westminster,68,UTLA,E09000033
18/03/2020,Wigan,4,UTLA,E08000010
18/03/2020,Wiltshire,9,UTLA,E06000054
18/03/2020,Windsor and Maidenhead,10,UTLA,E06000040
18/03/2020,Wirral,8,UTLA,E08000015
18/03/2020,Wokingham,10,UTLA,E06000041
18/03/2020,Wolverhampton,22,UTLA,E08000031
18/03/2020,Worcestershire,5,UTLA,E10000034
18/03/2020,York,4,UTLA,E06000014
18/03/2020,East of England,128,NHS_region,E40000007
18/03/2020,London,953,NHS_region,E40000003
18/03/2020,Midlands,234,NHS_region,E40000008
18/03/2020,North East and Yorkshire,168,NHS_region,E40000009
18/03/2020,North West,180,NHS_region,E40000010
18/03/2020,South East,285,NHS_region,E40000005
18/03/2020,South West,117,NHS_region,E40000006
18/03/2020,England,2182,Country,E92
18/03/2020,Scotland,227,Country,S92
18/03/2020,Wales,149,Country,W92
18/03/2020,Northern Ireland,68,Country,N92
18/03/2020,Ayrshire and Arran,9,NHS_region,S08000015
18/03/2020,Borders,7,NHS_region,S08000016
18/03/2020,Dumfries and Gallow,4,NHS_region,S08000017
18/03/2020,Fife,8,NHS_region,S08000018
18/03/2020,Forth Valley,15,NHS_region,S08000019
18/03/2020,Grampian,24,NHS_region,S08000020
18/03/2020,Greater Glasgow and Clyde,57,NHS_region,S08000021
18/03/2020,Highlands,5,NHS_region,S08000022
18/03/2020,Lanarkshire,25,NHS_region,S08000023
18/03/2020,Lothian,33,NHS_region,S08000024
18/03/2020,Shetland,16,NHS_region,S08000026
18/03/2020,Tayside,24,NHS_region,S08000027
19/03/2020,Barking and Dagenham,18,UTLA,E09000002
19/03/2020,Barnet,28,UTLA,E09000003
19/03/2020,Barnsley,7,UTLA,E08000016
19/03/2020,Bath and North East Somerset,4,UTLA,E06000022
19/03/2020,Bedford,1,UTLA,E06000055
19/03/2020,Bexley,22,UTLA,E09000004
19/03/2020,Birmingham,34,UTLA,E08000025
19/03/2020,Blackburn with Darwen,1,UTLA,E06000008
19/03/2020,Blackpool,3,UTLA,E06000009
19/03/2020,Bolton,9,UTLA,E08000001
19/03/2020,"Bournemouth, Christchurch and Poole",9,UTLA,E06000058
19/03/2020,Bracknell Forest,3,UTLA,E06000036
19/03/2020,Bradford,7,UTLA,E08000032
19/03/2020,Brent,66,UTLA,E09000005
19/03/2020,Brighton and Hove,12,UTLA,E06000043
19/03/2020,"Bristol, City of",12,UTLA,E06000023
19/03/2020,Bromley,40,UTLA,E09000006
19/03/2020,Buckinghamshire,39,UTLA,E10000002
19/03/2020,Bury,8,UTLA,E08000002
19/03/2020,Calderdale,3,UTLA,E08000033
19/03/2020,Cambridgeshire,15,UTLA,E10000003
19/03/2020,Camden,36,UTLA,E09000007
19/03/2020,Central Bedfordshire,7,UTLA,E06000056
19/03/2020,Cheshire East,9,UTLA,E06000049
19/03/2020,Cheshire West and Chester,7,UTLA,E06000050
19/03/2020,Cornwall and Isles of Scilly,10,UTLA,E06000052
19/03/2020,County Durham,5,UTLA,E06000047
19/03/2020,Coventry,4,UTLA,E08000026
19/03/2020,Croydon,49,UTLA,E09000008
19/03/2020,Cumbria,38,UTLA,E10000006
19/03/2020,Darlington,2,UTLA,E06000005
19/03/2020,Derby,9,UTLA,E06000015
19/03/2020,Derbyshire,40,UTLA,E10000007
19/03/2020,Devon,26,UTLA,E10000008
19/03/2020,Doncaster,2,UTLA,E08000017
19/03/2020,Dorset,7,UTLA,E06000059
19/03/2020,Dudley,11,UTLA,E08000027
19/03/2020,Ealing,53,UTLA,E09000009
19/03/2020,East Riding of Yorkshire,10,UTLA,E06000011
19/03/2020,East Sussex,8,UTLA,E10000011
19/03/2020,Enfield,30,UTLA,E09000010
19/03/2020,Essex,31,UTLA,E10000012
19/03/2020,Gateshead,1,UTLA,E08000037
19/03/2020,Gloucestershire,15,UTLA,E10000013
19/03/2020,Greenwich,33,UTLA,E09000011
19/03/2020,Hackney and City of London,32,UTLA,E09000012
19/03/2020,Halton,4,UTLA,E06000006
19/03/2020,Hammersmith and Fulham,28,UTLA,E09000013
19/03/2020,Hampshire,87,UTLA,E10000014
19/03/2020,Haringey,32,UTLA,E09000014
19/03/2020,Harrow,56,UTLA,E09000015
19/03/2020,Hartlepool,2,UTLA,E06000001
19/03/2020,Havering,14,UTLA,E09000016
19/03/2020,"Herefordshire, County of",3,UTLA,E06000019
19/03/2020,Hertfordshire,52,UTLA,E10000015
19/03/2020,Hillingdon,29,UTLA,E09000017
19/03/2020,Hounslow,29,UTLA,E09000018
19/03/2020,Isle of Wight,2,UTLA,E06000046
19/03/2020,Islington,35,UTLA,E09000019
19/03/2020,Kensington and Chelsea,57,UTLA,E09000020
19/03/2020,Kent,25,UTLA,E10000016
19/03/2020,"Kingston upon Hull, City of",1,UTLA,E06000010
19/03/2020,Kingston upon Thames,14,UTLA,E09000021
19/03/2020,Kirklees,3,UTLA,E08000034
19/03/2020,Knowsley,3,UTLA,E08000011
19/03/2020,Lambeth,81,UTLA,E09000022
19/03/2020,Lancashire,24,UTLA,E10000017
19/03/2020,Leeds,15,UTLA,E08000035
19/03/2020,Leicester,5,UTLA,E06000016
19/03/2020,Leicestershire,17,UTLA,E10000018
19/03/2020,Lewisham,39,UTLA,E09000023
19/03/2020,Lincolnshire,7,UTLA,E10000019
19/03/2020,Liverpool,13,UTLA,E08000012
19/03/2020,Luton,3,UTLA,E06000032
19/03/2020,Manchester,21,UTLA,E08000003
19/03/2020,Medway,8,UTLA,E06000035
19/03/2020,Merton,39,UTLA,E09000024
19/03/2020,Middlesbrough,0,UTLA,E06000002
19/03/2020,Milton Keynes,5,UTLA,E06000042
19/03/2020,Newcastle upon Tyne,19,UTLA,E08000021
19/03/2020,Newham,32,UTLA,E09000025
19/03/2020,Norfolk,11,UTLA,E10000020
19/03/2020,North East Lincolnshire,0,UTLA,E06000012
19/03/2020,North Lincolnshire,1,UTLA,E06000013
19/03/2020,North Somerset,4,UTLA,E06000024
19/03/2020,North Tyneside,10,UTLA,E08000022
19/03/2020,North Yorkshire,13,UTLA,E10000023
19/03/2020,Northamptonshire,16,UTLA,E10000021
19/03/2020,Northumberland,6,UTLA,E06000057
19/03/2020,Nottingham,14,UTLA,E06000018
19/03/2020,Nottinghamshire,29,UTLA,E10000024
19/03/2020,Oldham,14,UTLA,E08000004
19/03/2020,Oxfordshire,34,UTLA,E10000025
19/03/2020,Peterborough,2,UTLA,E06000031
19/03/2020,Plymouth,7,UTLA,E06000026
19/03/2020,Portsmouth,5,UTLA,E06000044
19/03/2020,Reading,7,UTLA,E06000038
19/03/2020,Redbridge,18,UTLA,E09000026
19/03/2020,Redcar and Cleveland,1,UTLA,E06000003
19/03/2020,Richmond upon Thames,12,UTLA,E09000027
19/03/2020,Rochdale,9,UTLA,E08000005
19/03/2020,Rotherham,3,UTLA,E08000018
19/03/2020,Rutland,0,UTLA,E06000017
19/03/2020,Salford,9,UTLA,E08000006
19/03/2020,Sandwell,7,UTLA,E08000028
19/03/2020,Sefton,6,UTLA,E08000014
19/03/2020,Sheffield,40,UTLA,E08000019
19/03/2020,Shropshire,3,UTLA,E06000051
19/03/2020,Slough,17,UTLA,E06000039
19/03/2020,Solihull,1,UTLA,E08000029
19/03/2020,Somerset,10,UTLA,E10000027
19/03/2020,South Gloucestershire,12,UTLA,E06000025
19/03/2020,South Tyneside,2,UTLA,E08000023
19/03/2020,Southampton,7,UTLA,E06000045
19/03/2020,Southend-on-Sea,4,UTLA,E06000033
19/03/2020,Southwark,82,UTLA,E09000028
19/03/2020,St. Helens,2,UTLA,E08000013
19/03/2020,Staffordshire,18,UTLA,E10000028
19/03/2020,Stockport,13,UTLA,E08000007
19/03/2020,Stockton-on-Tees,9,UTLA,E06000004
19/03/2020,Stoke-on-Trent,2,UTLA,E06000021
